paperId,venue
fc4d0b7314924074bf2a08c2b9ac2fe076709778,Journal of Eye Movement Research
a61ad0d25a01e52eeb606b444cf733e91d670348,Current Biology
9866773aa1138ecde8a4ee9e923fd6bd3baca33e,Journal of experimental psychology. General
343d9b6fd6d7eb0c11b9f9fe796cb47e67f3a8f9,Scientific Reports
03e2f1fcaeddd69aa86376da99f826f6c59af220,Journal of Vision
4f4598310e4fbf45cc74184eed71b3f621217ab5,Frontiers of Physics
8920c13f4a537e08efa4d90ab5a1002c4c754d8c,"Cognitive, Affective, & Behavioral Neuroscience"
48c4292de01717a72b846423c3b2bd72d2371a99,bioRxiv
5f2081f1c80b3776aa829f482d2aab837cbed074,Scientific Reports
0d8c4c8dc11310519340865dbba8145d0929a842,Vision
3dfd3855d95324796c6b6447e553e00be8d474b2,Psychology Review
6f2e3aed8a767bdd6436f250c845113c682a9c72,Perception
974e997e6d6d8876d2660139116657fcaa7934bf,Dyslexia
ef2f59d8c025413e3ba19aea49f706223b2b1f7f,Advances in Psychological Science
c44706eede9860d6b4d5fa4084ef1691449a528d,Journal of Medical Imaging
db128c764318384a38434ff8444503ec950049f9,Virtual Reality
40bab4bc533a5b9f500bf026d486c8d2a07dd18f,Biological Psychology
94d6685af1e4d166b2adef9157ea5a49bed1e0c9,Scientific Reports
b8794b7b7b3280f0c1c4e574df9cca8604753c2a,Scientific Reports
aab7b4bfa059da9436449ae54d1a1b84ab8647a1,Cortex
5e54ae19db05a875a77d05b29cac1386bc6a9339,International Journal of Cooperative Information Systems
4f9e6e519f973b7f1e5b7cd2d75d6079ef971a98,Scientific Reports
0a21f355ddd10e93a7fd6fba1d52024a731322a0,Acta Psychologica
4d3b30ac8cf1757aecd97fadb26966d5bff1439f,
d4dc59b919bdb873b8f5db70a64519c1c8b4cf0b,Cognition
f788b1aa296aad50e74bda01420d27c498c904df,bioRxiv
1892d6c272e80c0972836a49c778e91cc9d4b7dc,Journal of Applied Ecology
68f45b02bc60948703bec56e0c682ac2687444ce,Journal of Experimental Psychology: Human Perception and Performance
e972e3098b85312d62847775a347b32adc679a05,Multimedia tools and applications
8b6d18a00a78174864bc16fd705ca6c9241aefb3,arXiv.org
64abbda2a3b40034626de850174d12e85039c0d4,
54cd86eaaf748f53eb66ba5c865344a2ab3879c5,STAIRS@ECAI
17082331386d45fd22b57a5dd5f466dce3a70736,
d583d067a114b951cd15771b8c7bc4b0471900cd,Psychology Review
427dd00c797a2a237cbc5c41d1101b82d2717fbb,International Cross-Disciplinary Conference on Web Accessibility
a2d3a379b6b4fd575fd2ae4835a3d5ae997b5071,Frontiers in Psychology
50b811e94caabd0d49e7dc512281628c0fc7b6e8,Journal for Reproducibility in Neuroscience
c210150bc45b37187d49033f1c274765199231b1,
a8c6f7d8124e83e275393991ef8e699014037215,Ophthalmic & physiological optics
4e910e1fb57d94d06b0904d1c4de3aba26bcb4f8,"Attention, Perception, & Psychophysics"
d927caf21da9545e3faa1841ac8be859f474001e,Psychonomic Bulletin & Review
8df6035ec877896f6facddaf6e7190d3177bc5e0,"Attention, Perception, & Psychophysics"
03ad231a94a465ecdb671288bc280ba62de186ca,Brain Structure and Function
4304bb3d9e1cac28b5f48a0d6f315bea4cc7c27e,"Attention, Perception, & Psychophysics"
5d557855c3bd718528a47c0776309aba77cd1886,Reading & Writing
2081c311f76aa8e59989d2cf3a66c25640369a8d,bioRxiv
3c0e30f3ea9fc2577811e971c43932737645ffc9,"Attention, Perception, & Psychophysics"
48873bb83028f6bfcab80bc6c1f125f9792ecb43,"Attention, perception & psychophysics"
d89e4294568c4b11a35125059b1f1d0c49762489,IEEE Journal of Translational Engineering in Health and Medicine
15da9f516cb09a19c0fae852452e90327d86670d,Journal of Vision
eb93acc8adecd32ea2d722806aa114ac86827d81,Journal of Vision
819defcc85133cd80714708d62fd62ac8bf0f335,"Attention, Perception, & Psychophysics"
a6c78e263342e3f08af3d12e392bc58d2bf0e46c,"Attention, Perception, & Psychophysics"
d4100a609cd39dec6c8dbb3842efd0a9f844dbad,Human Factors and Ergonomics in Manufacturing & Service Industries
edfd6ae292c27f09e056f9ca6465df941e6f7a30,"Attention, Perception, & Psychophysics"
3a7970228bc7c79eabde6b2634296c1e8449f98f,Eye Tracking Research & Application
df9bc69b6ef36cf4cc72abfc1b7a5fea2f24d06d,Journal of the Royal Society Interface
7cd3e90b1829ae6e11e900a64ced0da01f6281de,Computer Vision and Pattern Recognition
659acce20c236479601f94ed4467b8842be22f2d,Psychological Research
0e7bb46068ff73d3fc05228661b5d27d7fd5711c,Frontiers in Psychology
783616dee2332b8309dc70a5993e0025f8e653c4,IEEE Transactions on Human-Machine Systems
34ae6749687b2c67a76ffc9c6d117b98b2dd8afb,Cerebral Cortex
eeb5d83d4823448eaa96405f97951e6f8392726c,PLoS Comput. Biol.
0bffc724acbcca826d65700bbf6eaf47b872e9b8,Journal of Cognitive Psychology
b8b8bb9852e3d6fb4bc9674ef4684f2e08c61292,"Attention, Perception, & Psychophysics"
cb458a857d6bdfc6e64bf39f042b9ea09a502923,Current Opinion in Psychology
40a5ba76c8d0b99ed72ddde2dab5df2bb64458de,British Journal of Social Psychology
7a56b55402408119b8fcaa682c59687a362d4ee7,Expert systems with applications
dc1ece007b0bbad67879c969f85706095f0b955f,"IEEE International Conference on Systems, Man and Cybernetics"
5017b76d9b153aa5fa46d53be277fce96cd79d5a,Biological Psychology
fb21aec38b6ba63126dfc424e31bfe7be267bf00,eNeuro
18ac6ead4796b368983b8aabfdd03dedc8550f36,Journal of Neuroscience
fcb60ca0761bef3dba384240e021a9e78baa63a2,bioRxiv
95996cd4c01611a1761270dd1616571adb6bd87d,PLoS ONE
4cc441ba4aa7c230d76fede54e834154d91dc469,
3bab85d74ab033d8e094accc50d1b8a3422922e1,
e674cb69d43d6eeb7ba9c5d32b6aa9ff0ff564b9,PLoS ONE
070661900d71d5e9789d9c22a31bdf29899624f1,British Journal of Anaesthesia
aa690b3cec122aaa417384b9b3b1157bb63dfcc9,Hum. Factors
510f29d323fa6d1cffdb560c2d49b2f15eac55a9,Behavioral and Brain Sciences
1cdc291a26565e651d0d53261d36deb9918f25f5,
3686f40616e9590532029a407ad6c121612186ee,Vision Research
06d29510510b0e5d74e25989a37382e6e17bd321,
50b87f57121e807ad34aab6a5c0cfc0359b4f32d,Scientific Reports
a04f92253c496b54eeb659515c512005f8a94725,Psychological Research
ad1a055496c7e95092db5b2c5cd5296b76f83964,bioRxiv
b2f46c4e01dfede8a9b32ed6b6ef9f4579e82340,Perception
e094152563c824b97cf344dd7c4757bbea28df39,NeuroImage
a3e9e3c517f3895e7fac4e5b713c76210c34fdf8,KES International Conference on Intelligent Decision Technologies
cd1ff0928e48610194e98c319ea86c78639d7aa6,IEEE Transactions on Biomedical Engineering
6e6f869f38abd2bfe12f2ea074b93744c547665b,Psychophysiology
ece66573e10f313801eb3ebd658cdfacde6401c0,Journal of Ophthalmology
2e40030491e5ebbee51603e9b5cf686172dd0221,Translational Vision Science & Technology
df0deec4e4aac379c16625b344cd742cb24e5b83,Biological Psychology
bd9a2526d0db774cea48667554776d8fdb49a323,
5b5e148d4c49aa5c9ec580aab80ea29aa85addb5,
fa5985938d741139fa45fe68d12e9156d35cc7f1,
421bc14823b6b44a545a93f70a7161a398e3e04f,Proceedings of the National Academy of Sciences of the United States of America
24316e1029ab369bdae084163923b332542065fd,Studia Logica: An International Journal for Symbolic Logic
958904fc417821b20804324e69691198e14bf70f,Cognitive Research
aa9b1f40a55f307cb9663b879e26256b88ce7c8d,Journal of Ophthalmology
d5fb15b9a7078395b561a7084e80710c43d09b85,
db1a7e7a929baaf213b2f4a2fc4ce00ba992d0ca,Human Brain Mapping
c51485b8afe5c27abfddd1fdec7c77d4d2ef2506,Neuroscience
e3a019d1a3bd78c8b8587097df62c6be2e55e49a,"Attention, Perception, & Psychophysics"
28c533c660f30ee6153d6228bb817f0846d36302,International Journal of Computer Vision
22c7928a6b898073baf4b0fabee030f660beae04,Spatial Cogn. Comput.
4fb8bc22b70c1c028c4b69d9090126a94d0a0611,
9f60a3091f5a71444f37aefee5d0d5da57862785,bioRxiv
24f5373174e4ee5b3f4682605f662467ad0d3c95,Neural Information Processing Systems
2066d574983ae40bd51801059785ff9ffb81c95e,Journal of Vision
58427879d46221025987a9c8c124b3fb42679c53,Neurocomputing
4a166dd13e29f0ec44fdfbc92acbfd7217c9a70c,"Attention, perception & psychophysics"
25ad5c9c3ace0acd1408c91de5b6c5ec28adff04,Journal of Autism and Developmental Disorders
0ca7b9ca041bd107b148ca92b431d72a8f5314cd,PLoS ONE
ad13de5bdedcfef9c1a4f5c426063a2570e11480,Journal of experimental psychology. Applied
ba53051850b27591d32b74947bfe2379d9c4dc3a,
40be6aad6bc0f2f225dcf790d604dcbf47f57c3d,
fb1752eed8e699001cdb52a537461364164a9c13,Brain Connectivity
ee6f3dfb7fa8d4ce9a7ab3b314be1c31298ee329,Journal of Neuroscience
c7c2d04c4a291a204a904ab8e2a5c2384a193ede,Memory & Cognition
03879b911ec458ec57189d7e57b94118cbb7598e,Journal of Neuroscience
53412e4e586977981747fb447fd9973fbafddac1,PLoS ONE
00f692ec1a3f27f5ba28553f811708cb86a380d2,Cerebral Cortex
08d355b05862ca3c86ec57841708ed2cd03d54d8,Medical Physics (Lancaster)
711a90cd50f90a33eb3f2bcd051c01e36046bc86,PLoS ONE
3d0b2b13027cc0034cf34d2b15c30a5a1813ac7b,Neural Networks
10c42f8b2d5ed3f3be675dfc3974fb8da5a4a267,IEEE Control Systems
4095bf0b73b41671ca9a0414bb0919f10d4a1a1b,British Journal of Psychology
34d22c7be2b73118f69d380b989c229f9e365e9d,PLoS ONE
86cafdfc4bfbd7ac29e49c83714e4aa15f169e85,
a52cb71e3d89987c4dbf7dd8f98819fe5ecd0413,
fbdbd2d63a745d016e56666ceec78fb948f611a2,Journal of Vision
f4dee40abde7b4cb2d7830095e74d123955dacbb,Perception
1863103b5d81f897d700b48fcc9f4244332f3622,Interacción
2f029e677b1b8466dd350643fab2786410ed57e3,Interacción
aece9f9899e7f9bff394edb46108c5e421d6f823,Interacción
401e4dba768cf032fab1cb2f07d2cf21ce8fa25f,Vision Research
16deee55a9715fc81128b01821d093f17f346ae3,Royal Society Open Science
3f9d06588d9e070ccb148d235f6756df5efd7c24,Behavioral Ecology and Sociobiology
4ddf1cd7279ff71180816cc6306dc5bd01bb291a,Acta Psychologica
462ea72b514e48e167560c19f2050438cd53f518,Journal of Neuroscience
f46e85cd4babdcd7785c7b09428ebdb4dd4c132b,Frontiers in Psychology
2e1b6fca440f6e28b3115d8d5707a4cf22328579,Behavioral Ecology and Sociobiology
584c546c36d93fc1a713de28a27d3f7584b8911d,"Attention, Perception, & Psychophysics"
16d83e29567ae8c39ce7e1401c2f2f9efa3556ff,Frontiers in Integrative Neuroscience
4fa0552cea5c41798123a8c4adc5914fdad5ed00,Journal of Experimental Psychology: Human Perception and Performance
f35daa68a254e738e21a562894dc13db79aa09a7,PLoS ONE
15da729420dad7a1d8b7a53b1961bc1ec134bed5,Journal of Vision
03014cc1fde08a41e298cdc47b53ee474ca9e9ed,Vision Research
0b7c6bbc98987ec7c9bae127de3b711fd01e91ad,Journal of Neurophysiology
21e0cc2265ad4e240fc95af12b3068a917ed2cf3,Journal of Vision
762c731b246f1892953d5ae66a1c1406ace0408e,Journal of Vision
be0e18715a824df0418d158d16d9d257061370a1,NeuroImage
8d82fa3c535bee912cf24284d0f3764186f14398,Acta Psychologica
524dd64413bcfcef270deea0ff9000cfa8c18dbf,Experimental Brain Research
28aa61374d251e71e38f4e3a281e72337ec9834f,Journal of Vision
786f2a1f9ef7ab6338ebce88a006b45745046db0,Consciousness and Cognition
bfd3fb52aa38aad6be09c3c50a6a19eea76fb60f,Frontiers in Human Neuroscience
2dcc55851a7c93d86e7fe0325ad5d211bc38f88a,European Journal of Neuroscience
0c6bf56d26c1e0e132e1efdb8a3f3caa6a242239,Journal of Vision
5e185929743deb5ea45bedfbe35e5296ea9aaa1d,Diagrams
8e70e1979a7e5da0a0b97ee3baf82647f4b76160,Quarterly Journal of Experimental Psychology
2e34927f4577c7e62ff0215dfa6b8a349bd1cca1,Interacción
60bb75cf9e0d7b655aa15f3b7840f4ee01fbfe5b,"Attention, Perception, & Psychophysics"
35c7b2ce843abcbcce12a9ff4c075eab05b67afa,Journal of experimental psychology. Applied
304bac28c4b4e1c9f878b83e0236cbc112d5f663,NeuroImage
99e0774eb1f05fcfc6b240687831e22bf81aab43,Perception
53f4e7501746649a5ded1519561241f61d5a9b69,Eye Tracking Research & Application
dfebdcf7925649af5ae1d843db31cbaaa7856b87,Frontiers in Computational Neuroscience
00a5626be5a49fa02e7ff4bed025b4bc069afebf,
eeb2f8a9b7ca38beca184f8932add04ac2b0467f,PLoS ONE
cd676c3d9420c7febe241105b15aed6512fc5b4b,Brain and Behavior
3c6d351095d9577e8d46ff348b49c6e2d270a104,Journal of Vision
db99942cb60d61d6b258c73dc086851e0ace19ce,Neural Information Processing Systems
6199ecc89eef3075cdccf8fc11348ef66d5b59d3,Ergonomics
249ea1c904fd4d69660d953f0b8db89a9e834200,Journal of Clinical and Experimental Neuropsychology
4a9626b97ecdf96472ae3250fde3f9ce51a28c61,
5f29d02f869080701443317f2349e000f650d491,Journal of Vision
9727da466c67c7cdd5cbc0245f7f8bcef6886e6a,Vision Research
7198220876e47f34fbb67c8fae005c50eb5325d2,Psychological Research
41d35e4b71e8de79522bd4aefe243ae878043b35,Journal of Experimental Psychology: Human Perception and Performance
157a1af1c75c06cb67a7fa3dd1f09c3e672d05c4,"Attention, Perception, & Psychophysics"
eec05fb91f5fbceee516f47b022197caa48e2054,Journal of Vision
9ac76432f62e5441f17cad809c701c0eefcb63e5,2013 IEEE International Conference on Image Processing
37c4718611f0fcc1790affa2216e20f55b8c282c,Veterinary Radiology & Ultrasound
5019fbc1d3bdd17664d28451c9a4cfb29c701022,Journal of Vision
37ea83ed2232cc54bafef911e1bfd27cc2ce02a0,Brain Connectivity
532e3ac3ab506316b3e77bf602b3952af68a0448,Psychology Review
517a77e427ae9db1d10abac82e8086861d94c3ae,Frontiers in Psychology
054601d0e1d3f7d1eedd166ace96cfd68b763bc5,Vision Research
d642aadebb19480361b695e585763f9cec82bfc9,Journal of Vision
8111df4df2f385b549d054908ce7476e99c3554f,Journal of Vision
4b0a7b7022254ff347f897c76bd64312b5332704,
259a9d284f3d9258542964334a0f53231e4976f4,Nature Reviews Neuroscience
5a7bb822bf28b0bf779892907ca5bfc4cbac3bb8,Symposium on Dependable Autonomic and Secure Computing
0790b82bed73617a921b8969a38075b3d3380400,Biosyst.
8056f5e51b7f02dac822cd1166993efdbdc51b1e,Psychology Science
c3cef726826dbae68cea58588a81c51224a74284,PLoS ONE
7f11ef64d71ee6924b6700bdc2f212e286ccb3f2,Proceedings of the National Academy of Sciences of the United States of America
3168d7614b8c408fc1c90ef1d2923a76ddc7f430,Medical Imaging
a7a2c98e9a64fcf6cc7b0410b23ae8007ef1c70c,Electronic imaging
4f88925425acfd3b575cfd0c44a2c88ab9c6e7e3,"Attention, perception & psychophysics"
f42a271acb8f2128919cf92ae8cc522cab1aa183,
3440082943dd557e5aafe58460784e637043212a,Ukrainian Journal of Physical Optics
45f2cec5d1b238ee6961c00ff5628e51bd769cf2,Gaze Meets ML
1aaa319af4c2f590d4975bada5e67a1d6549d143,Proceedings of the 31st European Safety and Reliability Conference (ESREL 2021)
e6991acd5e076c62e3f7197c94b44f63c5a63aee,
e03fd3c7eaebd08e1c67a761837e5ff0050473d8,
5a8a3b8eea3d78514d1b4e7362aea45046f51d23,
f71118e2c7bedff6474d0073c1d592daf6b4abf2,International Workshop on Affective Interactions
be764508186e652c54195443034906c6667b20ac,International Workshop on Affective Interactions
3a8b44eefcdce4a6f55b9c9563889944370fea13,
0d8f616357f2495910f94fc8ea5780d5cf2bbe1d,2019 Conference on Cognitive Computational Neuroscience
ae0df060100c40ada166488f68e848336f25c28a,
f761b8b67020a34074d3841271ff0052d9d9de81,IFAC-PapersOnLine
f28de7e796a19203fab2ab7e0e7c166e7109a942,
6788f07961ff2dd236110d8d9da11dc1cdaaf606,Eye Tracking Research & Application
f3ebfade76034d6978c2e5c252ade3a76ec82378,
f27fad7ea855fd1bffc3df243c4fcb5f2897b789,Journal of Vision
42de18cef319377e97a42a57053da1ba809478c3,
6d0f84b638260cc67d70ffd65420971ecfd3bb0b,
cdc88b6e107ec3b63c317e7d400664f5c53aeae2,
ae09abb86da331ea16ed87c41f00d84ea93d7bd5,
78cc358c162c719dab70f4033312ff7b6ef44f43,
9698b1ee408fb5086e6076bd0efd6de4eaceb0f5,
230fba25e2462aec4086bb9a5ea54766450d3ecf,Journal of Vision
ab853781af7d3af8027c4a620ea50d248e8f0cd6,
8c2e20321dcdadde9e26e5094651fb1a01c3c3c9,Medicina
85b1bfddd2ef0c2c5b09c4c626bf54e90b944be7,Journal of Affective Disorders
741dd525890a04d1a03ba7d9d57b98812293d660,
8c5644ce51d9b01730ad2e1a1a30aec2f0dc7c25,
313b437ef8371e39564e247e7dbb362a419b8517,
e16f8626203d9d31151ed8f933d8f58e5e0605e3,
598ca877b3975c1e92d9cbeb2f8d2dfe8d7a6004,
af74dac867318f73c92bc909fb85d34294eb8ffa,
118a6d75ae526b575b6e576ccb3053b0790d3566,
eeceeefbc9ea4a04923e5a7fa9d786aa93d30871,
9a9ae3e046ce732bde518ff14ba5d475d2d8198a,
d78c7d05fbac2ad5a2ce7bef98078a3615a1e9ac,
8bb26686b213afe1379ca9b8d2de7deaf8adc90e,
755262f99020c9bbf0c37855bf6f24e6eeba169b,
38b574b2cc5da9b09f64376f0bac8cc69821d060,
531ad9eb790809efd0959ce5de4d8f4d7b75f25c,
c8f9731b4b4d5421d4407cfb32ee9af6b1472ecf,
061440cbdf55cb65baf17abe0827f68239df1d6b,Cold Spring Harbor Symposia on Quantitative Biology
971aa6593a30ee1d6d2910123e2b054deb2c913b,
5487c236b3b6fb696208af1f66dc82f64ce0ef6b,Nebraska Symposium on Motivation. Nebraska Symposium on Motivation
264ddf802e6e186bdf168936e27b8a3b3ac60a43,
b65d1330bd3109210068533b8152606ba17e7aa3,
49f9c05dd67b75f72c1a6241bf1953dc08cb8a9e,
2e90a3bfd605100269a056ce5f25461c81a80c08,
a56de7ecf6f81f40f0fef12d5d5681f26a23cfda,
58fd3a9e58460a8b7736cf174324d762b021476b,
5758379d710d6661629f3814709fa0ff0bfdbc38,IEEE transactions on circuits and systems for video technology (Print)
af47a5c33bb73305ff73cb3bec7d1306b20f9526,BMC Neuroscience
5fe853507e815cfa9f08210b9cb8ea53a25b387f,Empirical Studies of the Arts
a8268c5a85cccaecce8dc74791e728e8620d0eaa,Neural Networks
fc744fce4e55d2df11ff574e41a47074802ef9fc,Journal of Gambling Studies
d08aaf0d7ffa2e9b25a0cccad718b0b66773af59,bioRxiv
2fb662d96f20777dd84d6bbae95d2c182d9cd4e1,Memory & Cognition
fab20b7161444a85dfc8ab361c83b67f2f9fed2a,Cognitive Neurodynamics
06bf0646f39e2fb68273c78da2cdb624ba166a9e,Journal of Mathematical Economics
fb07c15ebcc21def11683bece6370d2aaef8bbf7,International Conference on Machine Learning
013f0fb1f4c99881cfc854ffa045b6811532dc24,Nature Communications
3dfbac4cd1c1737def92c38e5fe9e898e7499361,The Journal of comparative neurology
36f481c453797fc53978647361658dececcbec79,bioRxiv
88abea7b74371855e61ae406f3d2b13b464d43a5,Frontiers in Psychology
ec7cdb8b18919cb4284eb8e42cf11c77b2e8a403,Frontiers in Cognition
f42288943457542071d119a062ae5b58b06aef4f,Brain : a journal of neurology
59899bf1e6631dd43c8ea6ebaa3ca7cf5f34dc22,Journal of Neuroscience
2b358b399f86d5f84ac7c990c574347855b12442,IEEE Transactions on Visualization and Computer Graphics
005bdd1ae64dd1e22458a75977523eaf75db4bfe,Frontiers in Language Sciences
cd0a47b611e854085c0076025c25aecf361f5753,Journal of Intelligence
2db4737244494595745de25004f1b7a7ceea957f,Philosophy and the Mind Sciences
0698047d2564dcbfbb7407b99908f6e3020b6264,arXiv.org
22940acc613ba2dce239436c6ca6c1283a61511f,Research Square
ad507175f718a8f1e70ded0df951eb1ec94c6843,Int. J. Hum. Comput. Stud.
7a8d9d954dcababd6daea1b2907ca8fa98c443c5,Brain Science Advances
bcb05262578b903db79acd5e8dec803891af22f7,bioRxiv
8a08e92635310143c699096a425602976ca66b4f,Appetite
d70e87be17bad548742fb79bf550996d220f1620,Brain Research
c960b7faee7d1ec3a2355580f9ac2af531ff7371,Current psychology
5ac28367422c77550ec31f515e6063a4cabc6f8c,eLife
7dac661394b579b9a0e9d1b6f41553ce8d32d38e,Journal of Attention Disorders
c0ac0dead38a33b633ac211c2bff39634eca8735,Nature Human Behaviour
d1d936bf4be60e64f80ff5aafdbd5ff4891784fb,International Computer Science Conference
bbcfd9e693102a80e6edf30b9772b8829a4b848a,bioRxiv
d6d1e6970e38e9f7a001e1b3332c83774e11ce9c,IET Image Processing
ed5ee5e25770ca25e69be52dd37740d26b595c84,eNeuro
fdad231151d90c7ca4257cdddf36a593741ccbc9,PLoS Biology
0a69f61709944552306a984efed466f7fe802e90,Frontiers in Psychology
477a5db8ab6b6de6e7234d38e3b6252e87541648,Neuroscience
681befed962d3c301345eead8e1570485c130a27,Neural Networks
fb64ae7edc4758291b4ca7c3a4dc5e0b6c3a89a0,Frontiers in Neuroscience
e6e857a1201765b493f5d51544a3a2bda5f55254,Neurobiology of Aging
8d0e89063a31dacc8d0604a09dccc678dedbd68c,Journal of Neurophysiology
986285996bbe2f81832498b1b61ebbc346ea558c,Intelligence
3829a0f0eb7c3f48bdafe2bac5f6eb3ee3213538,PLoS Comput. Biol.
9aede5b752d2084697880caa75a800697d1d787b,Italian National Conference on Sensors
3e3956fdc817ffe3c6575a18125d35edc02b117d,International Journal of Psychology
f295b3e251f4cc2bb5e866330ba74b582b978aa5,Nature Machine Intelligence
91c5e158c0b067aeb3d25c54650823039787c039,Journal of Imaging
a0c04f92d87a2701611796db61fbe3e6fb2d8988,NeuroImage
e649de72ab6f5425fad495304687a6edb9a286ab,Progress in neurobiology
32f871614d9f47dff341350edfe1bff0a21aa53e,PLoS Comput. Biol.
f3a427a63bf6e9b964e86e2ef68da516496c1d71,Cerebral Cortex
6360d2ef8fc9e6facac979ddcb3e721986c1a421,
1552d95d039cd7c5c65aa2d3744c19ee96e0821f,Journal of Parkinson's Disease
aeb0009164354d3cf04122fbf25288b7fe7ac639,
21bae1cf4326f0d77be24269f079304d2c76b760,ACM Multimedia
491c1dec15b6443ae28742192b586158d1c37ba6,Australasian Marketing Journal
43c52ea5d01b76a498952e429fd1ff7eca0f963f,2022 Conference on Cognitive Computational Neuroscience
de27e57b4fab936745180cafcf292f5d5afafbdf,International Conference on Applied Algorithms
37ab96b1198a320334be3b9867554a4d62531892,Frontiers in Neuroscience
e889c12a545b16618e33152c441765560213bfba,Journal of Neuroscience
48e8116a569d384977255656e8dd64948c5e8018,British Journal for the Philosophy of Science
0a730d0b3cc45db5a2ac2d5f4c4874ea3b126bf4,Cerebral Cortex
3a968f0abbfa1ff3226dae660bae10c89dc77e00,bioRxiv
d692afda4bf7d23a96b9b209d96e996a5b6e292e,Psychonomic Bulletin & Review
cb37d2d0702ffa661fe2c996417a41f4a30dfda6,IEEE Transactions on Geoscience and Remote Sensing
ff32ed007648c21518319efdeebfcab341efd21e,bioRxiv
66cb8d9993520d678f216be7b78f2d975d677fe0,Translational Vision Science & Technology
4a413368f530e88f5f060c7c0945764fc82369cd,NeuroImage
ccdf109649cdf815e595c6dd4a251ca192b0b402,Journal of Neuroscience
